date_time,temp
2021-12-22 04:00:00,-3.75183333333333
2021-12-22 05:00:00,-4.25216666666667
2021-12-22 06:00:00,NA
2021-12-22 07:00:00,-4.65666666666667
2021-12-22 08:00:00,-4.921
2021-12-22 09:00:00,-4.69716666666667
2021-12-22 10:00:00,-4.052
2021-12-22 11:00:00,-2.86516666666667
2021-12-22 12:00:00,-1.4035
2021-12-22 13:00:00,0.0466666666666667
2021-12-22 14:00:00,0.3245
2021-12-22 15:00:00,NA
2021-12-22 16:00:00,1.8935
2021-12-22 17:00:00,-0.4375
2021-12-22 18:00:00,-0.868666666666667
2021-12-22 19:00:00,-1.30383333333333
2021-12-22 20:00:00,-1.74166666666667
2021-12-22 21:00:00,-2.1455
2021-12-22 22:00:00,-2.33833333333333
2021-12-22 23:00:00,-2.53266666666667
2021-12-23 00:00:00,-2.6685
2021-12-23 01:00:00,-2.649
2021-12-23 02:00:00,-2.59066666666667
2021-12-23 03:00:00,-2.49366666666667
2021-12-23 04:00:00,NA
2021-12-23 05:00:00,-2.7075
2021-12-23 06:00:00,-2.6295
2021-12-23 07:00:00,-2.59083333333333
2021-12-23 08:00:00,-1.08616666666667
2021-12-23 09:00:00,NA
2021-12-23 10:00:00,NA
2021-12-23 11:00:00,7.2965
2021-12-23 12:00:00,8.2785
2021-12-23 13:00:00,9.206
2021-12-23 14:00:00,9.09283333333333
2021-12-23 15:00:00,9.34033333333333
2021-12-23 16:00:00,9.53766666666667
2021-12-23 17:00:00,10.1773333333333
2021-12-23 18:00:00,10.1773333333333
2021-12-23 19:00:00,10.3733333333333
2021-12-23 20:00:00,10.8298333333333
2021-12-23 21:00:00,10.6181666666667
2021-12-23 22:00:00,10.7158333333333
2021-12-23 23:00:00,11.1225
2021-12-24 00:00:00,11.3501666666667
2021-12-24 01:00:00,11.0086666666667
2021-12-24 02:00:00,10.781
2021-12-24 03:00:00,10.895
2021-12-24 04:00:00,10.8296666666667
2021-12-24 05:00:00,10.6833333333333
2021-12-24 06:00:00,10.5203333333333
2021-12-24 07:00:00,10.2426666666667
2021-12-24 08:00:00,9.98066666666667
2021-12-24 09:00:00,9.258
2021-12-24 10:00:00,9.1265
2021-12-24 11:00:00,9.22533333333333
2021-12-24 12:00:00,9.78416666666667
2021-12-24 13:00:00,9.98116666666667
2021-12-24 14:00:00,10.0793333333333
2021-12-24 15:00:00,10.1773333333333
2021-12-24 16:00:00,10.406
2021-12-24 17:00:00,10.5203333333333
2021-12-24 18:00:00,10.406
2021-12-24 19:00:00,10.7156666666667
2021-12-24 20:00:00,10.9273333333333
2021-12-24 21:00:00,10.732
2021-12-24 22:00:00,10.911
2021-12-24 23:00:00,NA
2021-12-25 00:00:00,11.0573333333333
2021-12-25 01:00:00,11.3985
2021-12-25 02:00:00,11.5278333333333
2021-12-25 03:00:00,11.7381666666667
2021-12-25 04:00:00,11.6088333333333
2021-12-25 05:00:00,11.3825
2021-12-25 06:00:00,NA
2021-12-25 07:00:00,11.155
2021-12-25 08:00:00,NA
2021-12-25 09:00:00,NA
2021-12-25 10:00:00,11.1061666666667
2021-12-25 11:00:00,11.625
2021-12-25 12:00:00,11.8351666666667
2021-12-25 13:00:00,12.013
2021-12-25 14:00:00,11.916
2021-12-25 15:00:00,11.6411666666667
2021-12-25 16:00:00,11.0736666666667
2021-12-25 17:00:00,10.7808333333333
2021-12-25 18:00:00,10.6345
2021-12-25 19:00:00,10.504
2021-12-25 20:00:00,10.308
2021-12-25 21:00:00,10.0465
2021-12-25 22:00:00,9.78416666666667
2021-12-25 23:00:00,9.42283333333333
2021-12-26 00:00:00,8.33066666666667
2021-12-26 01:00:00,6.87633333333333
2021-12-26 02:00:00,6.319
2021-12-26 03:00:00,5.84283333333333
2021-12-26 04:00:00,5.80866666666667
2021-12-26 05:00:00,5.68883333333333
2021-12-26 06:00:00,5.53516666666667
2021-12-26 07:00:00,5.53516666666667
2021-12-26 08:00:00,5.467
2021-12-26 09:00:00,5.77416666666667
2021-12-26 10:00:00,6.55533333333333
2021-12-26 11:00:00,6.84266666666667
2021-12-26 12:00:00,7.64783333333333
2021-12-26 13:00:00,7.84883333333333
2021-12-26 14:00:00,7.89883333333333
2021-12-26 15:00:00,7.98266666666667
2021-12-26 16:00:00,8.14866666666667
2021-12-26 17:00:00,8.41483333333333
2021-12-26 18:00:00,8.6635
2021-12-26 19:00:00,9.04366666666667
2021-12-26 20:00:00,9.472
2021-12-26 21:00:00,9.35683333333333
2021-12-26 22:00:00,9.4225
2021-12-26 23:00:00,9.439
2021-12-27 00:00:00,9.61983333333333
2021-12-27 01:00:00,9.52116666666667
2021-12-27 02:00:00,9.70216666666667
2021-12-27 03:00:00,9.63633333333333
2021-12-27 04:00:00,8.89533333333333
2021-12-27 05:00:00,8.6965
2021-12-27 06:00:00,8.7295
2021-12-27 07:00:00,8.26516666666667
2021-12-27 08:00:00,7.91566666666667
2021-12-27 09:00:00,8.232
2021-12-27 10:00:00,9.1095
2021-12-27 11:00:00,9.8825
2021-12-27 12:00:00,9.80033333333333
2021-12-27 13:00:00,9.32383333333333
2021-12-27 14:00:00,9.43916666666667
2021-12-27 15:00:00,9.8005
2021-12-27 16:00:00,10.0138333333333
2021-12-27 17:00:00,10.406
2021-12-27 18:00:00,10.553
2021-12-27 19:00:00,10.2263333333333
2021-12-27 20:00:00,10.455
2021-12-27 21:00:00,10.6345
2021-12-27 22:00:00,10.9111666666667
2021-12-27 23:00:00,11.025
2021-12-28 00:00:00,10.8133333333333
2021-12-28 01:00:00,10.9111666666667
2021-12-28 02:00:00,11.0575
2021-12-28 03:00:00,11.4468333333333
2021-12-28 04:00:00,11.0896666666667
2021-12-28 05:00:00,10.9598333333333
2021-12-28 06:00:00,11.5926666666667
2021-12-28 07:00:00,11.3175
2021-12-28 08:00:00,11.3331666666667
2021-12-28 09:00:00,11.8028333333333
2021-12-28 10:00:00,12.4006666666667
2021-12-28 11:00:00,13.3328333333333
2021-12-28 12:00:00,13.5095
2021-12-28 13:00:00,13.0925
2021-12-28 14:00:00,12.5935
2021-12-28 15:00:00,11.3488333333333
2021-12-28 16:00:00,11.479
2021-12-28 17:00:00,11.1063333333333
